transaction_id,amount,payment_method,failure_reason,retry_count,transaction_hour,previous_success_rate,customer_lifetime_value,recovered,recovery_probability,expected_revenue,recommended_retry_delay,historical_timing_recovery_rate,recommended_action,final_retry_delay_minutes,priority_score
9399,1749.36,Card,Technical Error,0,22,0.9003175309116718,13219.11,1,0.8421279717985403,1473.1849887454944,60,0.6748166259168704,RETRY,60.0,1473.1849887454944
5123,2303.95,NetBanking,Network Error,0,9,0.3378025352952178,5210.89,1,0.6392193483847608,1472.7294177110696,15,0.7391304347826086,RETRY,15.0,1472.7294177110696
8487,4523.74,UPI,Bank Declined,2,22,0.7870234645447052,13508.63,1,0.5424392033100576,2453.8539215818396,360,0.3333333333333333,DO_NOT_RETRY,,1472.3123529491038
1878,2418.2,UPI,Technical Error,0,23,0.3512701323093464,26038.32,1,0.6087952493061614,1472.1886718721594,60,0.6748166259168704,RETRY,60.0,1472.1886718721594
8844,2237.0,NetBanking,Network Error,1,3,0.9433562700169744,13582.58,1,0.8221958692051223,1839.2521594118587,15,0.7391304347826086,RETRY,15.0,1471.401727529487
5529,2491.77,Card,Network Error,0,13,0.2415434566771442,14473.59,0,0.5904456201481516,1471.2546829165597,15,0.7391304347826086,RETRY,15.0,1471.2546829165597
3636,3892.54,UPI,Bank Declined,0,20,0.1310604987073359,6777.13,1,0.3779340235682046,1471.1233041001792,360,0.3333333333333333,DO_NOT_RETRY,,1471.1233041001792
1411,11250.8,UPI,Technical Error,3,1,0.3245416298480499,28539.91,0,0.3259867056691407,3667.6112281423675,60,0.6748166259168704,DO_NOT_RETRY,,1467.0444912569471
6371,2300.91,NetBanking,Bank Declined,0,19,0.5804142182165973,23382.77,0,0.637587223420452,1467.0308182403521,360,0.3333333333333333,RETRY_LATER,360.0,1467.0308182403521
9722,3780.95,UPI,Insufficient Funds,1,4,0.7507213403270845,7346.92,0,0.48486018697795363,1833.2321239542937,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1466.585699163435
4117,2338.58,UPI,Network Error,1,13,0.87441632736528,1095.91,0,0.7822997576914152,1829.4705673419899,15,0.7391304347826086,RETRY,15.0,1463.576453873592
4564,3711.91,Card,Bank Declined,2,15,0.9786081285992688,1477.32,1,0.6568836343302858,2438.292931106931,360,0.3333333333333333,RETRY_LATER,360.0,1462.9757586641585
392,4875.21,UPI,Insufficient Funds,2,17,0.970329576279778,7704.71,0,0.500134464961923,2438.260544927017,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1462.95632695621
3762,2948.08,Card,Bank Declined,0,22,0.3236058018573988,12382.44,0,0.4962232341138897,1462.9057920264759,360,0.3333333333333333,DO_NOT_RETRY,,1462.9057920264759
1784,6374.47,UPI,Bank Declined,2,23,0.4712030557239626,45930.56,0,0.38236132101719955,2437.350769984508,360,0.3333333333333333,DO_NOT_RETRY,,1462.4104619907048
7060,5925.12,UPI,Insufficient Funds,2,9,0.7914104723472372,15943.49,1,0.4110971725206655,2435.8000788456457,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1461.4800473073874
8581,3547.32,UPI,Insufficient Funds,1,8,0.7708731590749056,69547.72,0,0.5148109434890619,1826.1991560576191,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1460.9593248460953
386,3464.74,Card,Network Error,2,13,0.8196976747735639,9849.89,1,0.7014431510259849,2430.3181430857708,15,0.7391304347826086,RETRY,15.0,1458.1908858514623
6709,12864.86,Card,Insufficient Funds,3,14,0.7010068094032675,11329.42,0,0.2833514036964378,3645.276139358155,1440,0.5732984293193717,DO_NOT_RETRY,,1458.110455743262
5403,5086.6,NetBanking,Bank Declined,2,16,0.6380269455093531,5722.67,1,0.4777099213266523,2429.91928582015,360,0.3333333333333333,DO_NOT_RETRY,,1457.95157149209
4030,6648.38,UPI,Insufficient Funds,1,16,0.3514099999841287,3800.52,0,0.2741060883734706,1822.3614358204145,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1457.8891486563316
1506,1894.62,NetBanking,Bank Declined,0,7,0.8735153530592366,4022.6,1,0.7690593975184711,1457.0753157264455,360,0.3333333333333333,RETRY_LATER,360.0,1457.0753157264455
3100,5323.35,Card,Expired Card,1,12,0.3218533997911644,20209.88,1,0.3420963100747785,1821.0983922365722,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1456.8787137892577
1668,1799.43,Wallet,Network Error,0,18,0.8294804756134845,7140.88,1,0.8093597837410582,1456.3862756571725,15,0.7391304347826086,RETRY,15.0,1456.3862756571725
7414,4447.07,Card,Expired Card,2,23,0.9052217470402176,2056.45,1,0.545495658810993,2425.8573794286026,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1455.5144276571616
4412,2804.34,NetBanking,Network Error,1,15,0.5395738593183282,3621.82,1,0.6487623082175755,1819.350091426876,15,0.7391304347826086,RETRY,15.0,1455.4800731415007
2049,2147.6,NetBanking,Bank Declined,0,14,0.6257437487451047,71885.17,1,0.6776120614668109,1455.239663206123,360,0.3333333333333333,RETRY_LATER,360.0,1455.239663206123
6064,32466.62,NetBanking,Insufficient Funds,4,21,0.7971935469795308,2947.7,1,0.22407080124881062,7274.82155724066,1440,0.5732984293193717,DO_NOT_RETRY,,1454.9643114481316
342,3803.54,UPI,Expired Card,0,17,0.2483865580089281,38189.22,0,0.3825055263708971,1454.875069772762,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1454.875069772762
6754,4297.38,Card,Expired Card,2,2,0.9115910283511076,6287.15,1,0.5638605968376051,2423.123251637988,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1453.8739509827926
7913,2411.27,NetBanking,Bank Declined,1,13,0.9926224030611016,40252.43,1,0.7536772945771878,1817.3194500951356,360,0.3333333333333333,RETRY_LATER,360.0,1453.8555600761085
3330,6868.85,Card,Network Error,3,0,0.6486495585988158,2434.64,1,0.5289211007269702,3633.0797027284493,15,0.7391304347826086,DO_NOT_RETRY,,1453.2318810913798
5094,16384.68,NetBanking,Bank Declined,4,14,0.9487626550510336,6567.67,0,0.44342325150792616,7265.348080516887,360,0.3333333333333333,DO_NOT_RETRY,,1453.0696161033773
6320,2680.9,UPI,Bank Declined,0,6,0.4162416935360382,12968.58,1,0.5418512064290639,1452.6488993156775,360,0.3333333333333333,DO_NOT_RETRY,,1452.6488993156775
1485,3731.94,UPI,Insufficient Funds,0,20,0.4033541699365023,25877.06,1,0.3889226560953904,1451.4360171886312,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1451.4360171886312
8022,1693.82,Card,Technical Error,0,19,0.945533135171516,18631.34,1,0.8565597586061701,1450.858050322303,60,0.6748166259168704,RETRY,60.0,1450.858050322303
5133,4414.43,Wallet,Insufficient Funds,0,6,0.3271017616748359,9433.29,1,0.32862288433550035,1450.682719297163,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1450.682719297163
9398,1853.58,UPI,Network Error,0,15,0.6977827060096121,9961.9,0,0.7826166537737685,1450.642577101982,15,0.7391304347826086,RETRY,15.0,1450.642577101982
2536,2219.22,UPI,Insufficient Funds,0,20,0.909999999856586,15700.11,0,0.653570350965994,1450.4163942707532,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1450.4163942707532
5168,2564.16,UPI,Technical Error,1,17,0.7053376109201375,49681.15,0,0.7067180145524762,1812.1380641948772,60,0.6748166259168704,RETRY,60.0,1449.7104513559018
9169,3915.25,Card,Bank Declined,0,11,0.0720299053281708,14991.21,0,0.37026229468054944,1449.6694492480212,360,0.3333333333333333,DO_NOT_RETRY,,1449.6694492480212
8932,3557.32,Card,Technical Error,1,2,0.2893554574062266,21289.1,0,0.5092847608678142,1811.6888655302928,60,0.6748166259168704,RETRY,60.0,1449.3510924242344
6772,3082.59,NetBanking,Bank Declined,0,21,0.2805116250897141,2290.07,1,0.47005647872047146,1448.9914007389382,360,0.3333333333333333,DO_NOT_RETRY,,1448.9914007389382
4247,3513.24,UPI,Network Error,2,4,0.805326258783608,9814.59,0,0.6869359734513686,2413.370939368286,15,0.7391304347826086,RETRY,15.0,1448.0225636209716
8388,4317.1,Card,Expired Card,0,13,0.0587014926314645,137387.68,0,0.3353192360420822,1447.6066739172732,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1447.6066739172732
6025,2169.47,Card,Insufficient Funds,0,12,0.9039441597700396,10013.75,0,0.6670631174944034,1447.1734215105832,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1447.1734215105832
6566,6046.48,Card,Expired Card,1,2,0.2266145062601989,9774.24,0,0.2989804534789838,1807.7793323516057,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1446.2234658812847
2223,6274.14,Card,Technical Error,3,10,0.7872552875407968,3691.6,0,0.5753390718180565,3609.7578840565416,60,0.6748166259168704,DO_NOT_RETRY,,1443.9031536226166
7732,3802.73,Card,Expired Card,0,17,0.2256123454751277,21405.52,0,0.3796973347444663,1443.8864457528243,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1443.8864457528243
9422,3945.13,Card,Bank Declined,2,15,0.8803705199960897,9159.58,1,0.6099111723097468,2406.1788632143516,360,0.3333333333333333,RETRY_LATER,360.0,1443.707317928611
3334,5292.63,UPI,Insufficient Funds,2,10,0.8612785122499961,32669.3,1,0.45395353682137085,2402.608107586892,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1441.564864552135
4168,2329.98,UPI,Bank Declined,0,0,0.5556609256870155,11193.89,1,0.6185095659804983,1441.1149185432416,360,0.3333333333333333,RETRY_LATER,360.0,1441.1149185432416
7019,10834.17,UPI,Technical Error,3,2,0.3507394107522716,8947.33,0,0.33251151773147547,3602.4863100608195,60,0.6748166259168704,DO_NOT_RETRY,,1440.9945240243278
1162,29464.53,UPI,Expired Card,3,23,0.1714208553195971,10282.98,0,0.12216203479487989,3599.446939074782,360,0.13221153846153846,DO_NOT_RETRY,,1439.778775629913
4037,4998.77,Card,Insufficient Funds,1,10,0.4605253422251084,60344.9,1,0.35992355245664126,1799.1750563136848,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1439.340045050948
9503,3553.09,UPI,Insufficient Funds,1,8,0.7829632510107755,25886.04,0,0.5063519001656647,1799.1138729596216,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1439.2910983676975
5958,5445.69,Card,Insufficient Funds,0,15,0.1198183439018357,7815.73,0,0.2640899957455209,1438.1522489314254,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1438.1522489314254
3146,4769.73,Card,Bank Declined,2,4,0.6373739084269466,55143.92,0,0.5024429864181349,2396.51738560817,360,0.3333333333333333,DO_NOT_RETRY,,1437.910431364902
923,3404.9,UPI,Network Error,2,17,0.8500421335810859,20810.4,0,0.703601572226143,2395.692993272794,15,0.7391304347826086,RETRY,15.0,1437.4157959636764
318,2185.79,NetBanking,Technical Error,1,10,0.994344185660052,9495.64,1,0.8216370681771846,1795.9260872510083,60,0.6748166259168704,RETRY,60.0,1436.7408698008066
6392,2969.64,NetBanking,Technical Error,0,17,0.0816842854433878,26229.72,0,0.48353564272458494,1435.9267860606365,60,0.6748166259168704,DO_NOT_RETRY,,1435.9267860606365
7911,4167.43,UPI,Technical Error,2,5,0.627123414870051,5165.13,0,0.5741151202895096,2392.584575748111,60,0.6748166259168704,RETRY,60.0,1435.5507454488666
7136,4994.76,Card,Bank Declined,1,2,0.2171290353153965,11773.94,1,0.35921096928052026,1794.1725809235716,360,0.3333333333333333,DO_NOT_RETRY,,1435.3380647388574
4833,5366.1,UPI,Expired Card,0,22,0.00441930889893,51881.13,0,0.2673621548126073,1434.692058939932,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1434.692058939932
4850,4814.37,Card,Technical Error,1,7,0.0489021774384373,6417.23,1,0.3724540972933416,1793.131832386145,60,0.6748166259168704,DO_NOT_RETRY,,1434.5054659089162
4671,5723.33,UPI,Bank Declined,2,23,0.5375052053757877,45795.37,0,0.4175277076036842,2389.6488547593935,360,0.3333333333333333,DO_NOT_RETRY,,1433.7893128556361
9008,7942.67,NetBanking,Expired Card,3,15,0.9019282991242334,3627.68,1,0.4512797184778638,3584.3658815625745,360,0.13221153846153846,DO_NOT_RETRY,,1433.7463526250299
5068,14877.1,UPI,Network Error,4,18,0.786654509859468,32789.0,0,0.48177593466879387,7167.428757661113,15,0.7391304347826086,DO_NOT_RETRY,,1433.4857515322224
6111,8441.83,NetBanking,Technical Error,3,20,0.5237935926818288,2134.22,1,0.42438994235271216,3582.627747051396,60,0.6748166259168704,DO_NOT_RETRY,,1433.0510988205585
686,6081.45,Card,Bank Declined,1,3,0.0874670556430418,7170.51,1,0.29450581198687065,1791.0223703075544,360,0.3333333333333333,DO_NOT_RETRY,,1432.8178962460436
2144,3804.55,UPI,Network Error,2,6,0.6892808482044704,4671.55,0,0.6275926247378772,2387.707520446491,15,0.7391304347826086,RETRY,15.0,1432.6245122678945
4148,2711.28,UPI,Insufficient Funds,0,0,0.6479258896665372,12053.64,0,0.5283714277509947,1432.562884632717,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1432.562884632717
9656,10992.44,Card,Insufficient Funds,3,11,0.7901778431041926,2888.54,0,0.32557715028219514,3578.887289848013,1440,0.5732984293193717,DO_NOT_RETRY,,1431.5549159392053
9143,3823.39,UPI,Bank Declined,2,9,0.9266509717984288,11669.44,1,0.6238833219754132,2385.349254407575,360,0.3333333333333333,RETRY_LATER,360.0,1431.2095526445448
1575,4752.52,NetBanking,Bank Declined,1,3,0.2478088098883161,18140.12,1,0.3763756608079416,1788.7328555029587,360,0.3333333333333333,DO_NOT_RETRY,,1430.9862844023671
3941,4355.32,UPI,Bank Declined,1,22,0.3706493286604362,7018.15,0,0.4104196400666173,1787.5088667749396,360,0.3333333333333333,DO_NOT_RETRY,,1430.0070934199518
9914,6606.86,Card,Bank Declined,2,17,0.421541029470985,2237.84,0,0.36071332161820663,2383.1824160664646,360,0.3333333333333333,DO_NOT_RETRY,,1429.9094496398786
5738,12234.64,UPI,Bank Declined,2,3,0.0541139465759075,3934.88,0,0.19466827584125707,2381.6962743384775,360,0.3333333333333333,DO_NOT_RETRY,,1429.0177646030863
5036,32674.88,Card,Insufficient Funds,4,16,0.7759079478525069,5175.92,1,0.21867025038772406,7145.024190988837,1440,0.5732984293193717,DO_NOT_RETRY,,1429.0048381977672
357,2926.28,Card,Bank Declined,0,3,0.2854811388983864,12728.64,0,0.48804405649156,1428.1535616301223,360,0.3333333333333333,DO_NOT_RETRY,,1428.1535616301223
5922,3502.74,UPI,Bank Declined,1,8,0.5385591748050331,5188.17,0,0.5095232685265593,1784.7275335987201,360,0.3333333333333333,DO_NOT_RETRY,,1427.7820268789762
6834,3324.53,UPI,Insufficient Funds,0,8,0.477734854010944,7104.46,1,0.42945854377327264,1427.7478125305581,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1427.7478125305581
3628,6399.85,UPI,Network Error,2,18,0.211170436001903,26599.07,0,0.37178708308043423,2379.3815636523173,15,0.7391304347826086,DO_NOT_RETRY,,1427.6289381913903
7563,7882.84,Card,Technical Error,3,13,0.5648544560408182,6067.16,0,0.45272718604288,3568.775971226256,60,0.6748166259168704,DO_NOT_RETRY,,1427.5103884905025
4766,3825.9,UPI,Network Error,2,21,0.687124390546235,16387.61,1,0.6212066153853696,2376.6743898028853,15,0.7391304347826086,RETRY,15.0,1426.0046338817313
4094,3720.3,NetBanking,Bank Declined,2,5,0.9278691117987192,4182.96,1,0.6386676218195468,2376.03515345526,360,0.3333333333333333,RETRY_LATER,360.0,1425.621092073156
3496,20643.46,UPI,Bank Declined,3,11,0.1857384738754777,13667.45,0,0.17259773748003196,3563.0144897595405,360,0.3333333333333333,DO_NOT_RETRY,,1425.2057959038164
7958,25825.59,UPI,Network Error,4,11,0.4096720043763472,9683.54,1,0.2757770109751873,7122.104016870688,15,0.7391304347826086,DO_NOT_RETRY,,1424.4208033741372
5796,2680.63,UPI,Insufficient Funds,0,4,0.6576733438233239,11559.8,0,0.5309212139050714,1423.2033336303516,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1423.2033336303516
4942,2426.91,UPI,Network Error,1,3,0.7351301889890595,4608.54,1,0.732833600662351,1778.5211937834663,15,0.7391304347826086,RETRY,15.0,1422.816955026773
1794,5833.31,Card,Network Error,2,2,0.2436620467598504,5371.92,0,0.4063747153921187,2370.509691044,15,0.7391304347826086,DO_NOT_RETRY,,1422.3058146264
634,1945.2,UPI,Bank Declined,0,10,0.8092241913586461,5507.77,1,0.7307213057712466,1421.399083986229,360,0.3333333333333333,RETRY_LATER,360.0,1421.399083986229
51,4121.96,Card,Insufficient Funds,1,13,0.6344526600059881,6209.19,1,0.43103721714361454,1776.7181675772933,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1421.3745340618348
2754,2563.59,Card,Expired Card,1,0,0.9798736518515412,20586.6,0,0.6924521413638278,1775.1633850788955,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1420.1307080631166
2435,3734.27,UPI,Network Error,2,6,0.701054964273631,4469.63,1,0.6335361009636815,2365.794855745647,15,0.7391304347826086,RETRY,15.0,1419.4769134473881
8398,3528.58,Card,Expired Card,1,8,0.6281013693154016,8496.17,0,0.502717630404485,1773.8793762926578,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1419.1035010341263
7173,2518.91,Wallet,Network Error,1,23,0.7373092015475299,11180.47,1,0.7033428077183931,1771.6572317899374,15,0.7391304347826086,RETRY,15.0,1417.32578543195
4598,10842.99,UPI,Insufficient Funds,3,1,0.7877450940682961,34697.83,0,0.3266330555339719,3541.6789548243023,1440,0.5732984293193717,DO_NOT_RETRY,,1416.671581929721
8835,6042.09,NetBanking,Bank Declined,3,1,0.9935876507434108,11981.46,1,0.5855448269430393,3537.9145434242687,360,0.3333333333333333,DO_NOT_RETRY,,1415.1658173697076
8804,5625.7,UPI,Network Error,3,2,0.8648296087379439,5101.88,1,0.6288829044190019,3537.9065553899786,15,0.7391304347826086,DO_NOT_RETRY,,1415.1626221559916
9488,9849.51,UPI,Expired Card,3,18,0.7616999448659605,2117.88,1,0.3591088813042911,3537.0465174954284,360,0.13221153846153846,DO_NOT_RETRY,,1414.8186069981714
4800,6242.78,UPI,Network Error,3,4,0.7499633446720101,1953.86,1,0.5663029951926436,3535.3050123287317,15,0.7391304347826086,DO_NOT_RETRY,,1414.1220049314927
1755,4970.14,Card,Technical Error,2,11,0.4222921316838026,4572.95,0,0.4741441084003888,2356.5625989251084,60,0.6748166259168704,DO_NOT_RETRY,,1413.937559355065
6524,6681.16,Wallet,Bank Declined,3,7,0.9801428373752276,2034.8,0,0.528928983194027,3533.8591653566054,360,0.3333333333333333,DO_NOT_RETRY,,1413.5436661426422
198,3476.3,Card,Network Error,1,11,0.2630048439743654,8594.1,0,0.5076856849681124,1764.8677466546492,15,0.7391304347826086,RETRY,15.0,1411.8941973237195
1501,6492.23,UPI,Expired Card,2,3,0.5549483770617768,22772.27,1,0.36241525624103194,2352.8831990257145,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1411.7299194154286
539,8154.24,Card,Insufficient Funds,1,9,0.1581635484196571,28502.68,0,0.21630258245267978,1763.7831699389394,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1411.0265359511516
536,3125.65,NetBanking,Bank Declined,0,0,0.2184306246489324,5405.91,0,0.45122831295798504,1410.381776397126,360,0.3333333333333333,DO_NOT_RETRY,,1410.381776397126
1020,4555.84,Wallet,Bank Declined,0,23,0.025630850003136,37220.84,0,0.3093828651218642,1409.4988322367938,360,0.3333333333333333,DO_NOT_RETRY,,1409.4988322367938
6523,2061.89,Card,Network Error,0,20,0.4375536422868795,10600.09,0,0.6829493204685524,1408.1663743809033,15,0.7391304347826086,RETRY,15.0,1408.1663743809033
6656,18338.46,UPI,Expired Card,4,11,0.9828883306396112,28410.02,1,0.3839182677233223,7040.469795913437,360,0.13221153846153846,DO_NOT_RETRY,,1408.093959182687
7764,5471.4,UPI,Technical Error,2,12,0.3702241934032708,832.25,0,0.42884040293487086,2346.3573806178524,60,0.6748166259168704,DO_NOT_RETRY,,1407.8144283707113
3325,8990.08,Wallet,Bank Declined,3,15,0.7199865809344819,29055.78,0,0.39123284568492345,3517.2145813351167,360,0.3333333333333333,DO_NOT_RETRY,,1406.8858325340468
1959,8570.29,UPI,Bank Declined,2,3,0.2023763972942048,78045.78,1,0.27356318755884157,2344.5158507036645,360,0.3333333333333333,DO_NOT_RETRY,,1406.7095104221987
3939,2101.82,Card,Network Error,1,1,0.9888467951691842,9284.66,1,0.8360664370184119,1757.2611586540386,15,0.7391304347826086,RETRY,15.0,1405.808926923231
9430,22625.14,Card,Insufficient Funds,3,15,0.3810442451812141,1056.58,0,0.15533604200959983,3514.4996975130775,1440,0.5732984293193717,DO_NOT_RETRY,,1405.799879005231
406,5557.2,Card,Technical Error,2,4,0.3146323070668885,7254.6,1,0.4213213657631464,2341.367093818957,60,0.6748166259168704,DO_NOT_RETRY,,1404.820256291374
5509,2375.34,UPI,Technical Error,1,6,0.773144451312675,40071.79,1,0.7391932362049407,1755.835261687044,60,0.6748166259168704,RETRY,60.0,1404.6682093496354
7341,1636.57,Card,Network Error,0,9,0.8990053108138277,15532.38,1,0.8580203844113005,1404.210420516002,15,0.7391304347826086,RETRY,15.0,1404.210420516002
9357,5769.51,UPI,Insufficient Funds,2,2,0.774301976818723,11408.13,1,0.4052644691281734,2338.1774072796875,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1402.9064443678124
1914,4918.92,UPI,Insufficient Funds,1,0,0.5036000342532465,6597.11,1,0.35649975824679103,1753.5937908353053,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1402.8750326682443
4754,1984.49,UPI,Network Error,0,20,0.5206445442552907,5637.84,0,0.706791808732006,1402.6212765105786,15,0.7391304347826086,RETRY,15.0,1402.6212765105786
9862,4782.12,Card,Bank Declined,2,5,0.6399697007836839,13052.74,0,0.488755339922103,2337.286686148287,360,0.3333333333333333,DO_NOT_RETRY,,1402.3720116889722
2181,2465.03,Card,Insufficient Funds,0,9,0.7117171853791993,2665.8,1,0.5687355654974129,1401.9502310180878,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1401.9502310180878
7833,5664.35,UPI,Expired Card,1,7,0.2813985891204534,10125.41,0,0.30909982710843764,1750.849605681679,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1400.6796845453432
6515,3447.58,NetBanking,Network Error,1,9,0.2055127961797161,95092.77,1,0.5077269724697837,1750.4293557473768,15,0.7391304347826086,RETRY,15.0,1400.3434845979016
4468,4526.39,Wallet,Expired Card,2,5,0.9034493586559358,5125.89,0,0.515218553661337,2332.080109107139,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1399.2480654642834
2480,5960.55,Card,Expired Card,2,6,0.5972627281121508,4263.54,1,0.3909246483743817,2330.1259128679208,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1398.0755477207524
4786,2195.99,UPI,Network Error,1,15,0.9136000060675284,1830.52,0,0.795802567813454,1747.5744808926668,15,0.7391304347826086,RETRY,15.0,1398.0595847141335
4086,2381.96,UPI,Insufficient Funds,0,11,0.7720442359735712,7714.67,0,0.586321315811246,1396.5939214097557,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1396.5939214097557
1262,3216.36,Card,Technical Error,1,0,0.3570480894166259,6944.18,0,0.5425235133242,1744.950927315424,60,0.6748166259168704,RETRY,60.0,1395.9607418523392
597,2275.89,Card,Technical Error,0,17,0.3384565083105294,1811.37,1,0.6125079220452614,1394.0006547035898,60,0.6748166259168704,RETRY,60.0,1394.0006547035898
7884,2815.62,UPI,Expired Card,0,9,0.4712847810858649,3554.09,0,0.4950732456144917,1393.938131817075,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1393.938131817075
7813,3481.28,NetBanking,Technical Error,2,11,0.7900618394149156,3359.06,0,0.6673452883108562,2323.2158052908176,60,0.6748166259168704,RETRY,60.0,1393.9294831744905
3878,3800.94,Card,Bank Declined,2,13,0.8773240459247479,12854.84,0,0.6109860049170844,2322.321145529543,360,0.3333333333333333,RETRY_LATER,360.0,1393.3926873177259
4067,3602.3,NetBanking,Network Error,2,14,0.7021828148246675,8058.86,0,0.6445783687169854,2321.9646576291966,15,0.7391304347826086,RETRY,15.0,1393.178794577518
9599,5269.86,Card,Technical Error,3,2,0.9434515125902656,3382.43,1,0.6606898469611032,3481.742996906439,60,0.6748166259168704,DO_NOT_RETRY,,1392.6971987625757
9081,2677.45,UPI,Technical Error,0,10,0.1834529277296143,2282.43,1,0.5199887194197436,1392.2437968103923,60,0.6748166259168704,RETRY,60.0,1392.2437968103923
7914,5126.63,UPI,Expired Card,2,10,0.7314841478100327,25672.29,0,0.45256939869570634,2320.155856435369,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1392.0935138612215
5583,15421.86,UPI,Insufficient Funds,3,21,0.5932901948462174,26239.08,1,0.22561779319847738,3479.4460202158707,1440,0.5732984293193717,DO_NOT_RETRY,,1391.7784080863485
2628,5990.34,Card,Bank Declined,3,5,0.9886506982286624,12520.96,0,0.5806938008994887,3478.5533032802437,360,0.3333333333333333,DO_NOT_RETRY,,1391.4213213120975
5695,16498.57,UPI,Expired Card,2,9,0.0155522478365875,17381.77,0,0.14055825746336317,2319.01024983732,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1391.406149902392
1012,3632.22,UPI,Insufficient Funds,1,18,0.751652684629813,13780.35,0,0.47881448938133253,1739.1595646206636,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1391.327651696531
1181,3568.48,Card,Technical Error,1,16,0.2769586668974786,3010.98,0,0.48734366107357485,1739.0761076678305,60,0.6748166259168704,DO_NOT_RETRY,,1391.2608861342644
5713,7021.54,UPI,Expired Card,2,18,0.5019819775543107,32681.42,0,0.3302286184051068,2318.713453276194,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1391.2280719657163
1888,4555.37,UPI,Insufficient Funds,1,21,0.5691078446433954,18959.63,0,0.38125171827078286,1736.742639859176,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1389.3941118873408
6872,5805.89,UPI,Bank Declined,2,10,0.4983965220463797,26172.73,0,0.3986251923449745,2314.374017983764,360,0.3333333333333333,DO_NOT_RETRY,,1388.6244107902585
5690,2519.31,Card,Insufficient Funds,0,20,0.6896170357664869,4507.12,0,0.5505855609817231,1387.0957096368647,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1387.0957096368647
8409,1592.26,UPI,Network Error,0,6,0.9823332665701954,4161.48,1,0.8710937794312964,1387.007781237276,15,0.7391304347826086,RETRY,15.0,1387.007781237276
8901,2652.95,UPI,Expired Card,0,8,0.5215915003083935,2826.09,0,0.5227885524023203,1386.9318900957355,360,0.13221153846153846,UPDATE_PAYMENT_METHOD,,1386.9318900957355
3656,4290.42,Card,Bank Declined,2,12,0.7426553812889195,8591.38,1,0.538700604040889,2311.2518455891113,360,0.3333333333333333,DO_NOT_RETRY,,1386.7511073534668
7832,6276.62,UPI,Bank Declined,3,2,0.9653062746143974,3256.92,1,0.5519213775573735,3464.2007568041613,360,0.3333333333333333,DO_NOT_RETRY,,1385.6803027216647
5640,3757.87,Card,Insufficient Funds,1,22,0.7030745427681897,1672.74,1,0.46085184378002103,1731.8213181856277,1440,0.5732984293193717,WAIT_AND_NOTIFY,,1385.4570545485021
2886,1808.53,UPI,Technical Error,0,12,0.6960157443137032,3112.24,1,0.7659137918307463,1385.1780699396595,60,0.6748166259168704,RETRY,60.0,1385.1780699396595
5772,2529.45,Card,Network Error,1,4,0.5998459671374714,4580.45,1,0.6845073150685972,1731.427028100263,15,0.7391304347826086,RETRY,15.0,1385.1416224802106
