transaction_id,amount,payment_method,failure_reason,retry_count,transaction_hour,previous_success_rate,customer_lifetime_value,recovered,recommended_delay_minutes,historical_recovery_rate
590,1266.38,UPI,Insufficient Funds,0,18,0.3882759797060824,89611.8,1,1440,0.5732984293193717
591,3202.11,UPI,Insufficient Funds,0,22,0.0572762308477945,93524.68,0,1440,0.5732984293193717
592,1848.89,UPI,Network Error,1,14,0.7214892720477849,16220.44,1,15,0.7391304347826086
593,4812.54,Card,Expired Card,2,5,0.35288649069038,8401.06,0,360,0.13221153846153846
594,4161.63,UPI,Insufficient Funds,3,12,0.0705661977723597,11583.13,0,1440,0.5732984293193717
595,8413.05,Card,Bank Declined,1,23,0.6122890872463768,14982.16,0,360,0.3333333333333333
596,1790.02,Card,Insufficient Funds,3,17,0.3230068704938438,1261.48,0,1440,0.5732984293193717
597,2275.89,Card,Technical Error,0,17,0.3384565083105294,1811.37,1,60,0.6748166259168704
598,1120.17,Wallet,Insufficient Funds,1,0,0.4791701307478927,21478.02,0,1440,0.5732984293193717
599,1911.62,UPI,Insufficient Funds,2,20,0.7174747673284549,31779.24,1,1440,0.5732984293193717
600,4347.26,Card,Insufficient Funds,3,22,0.2763304776362941,35858.77,0,1440,0.5732984293193717
601,6354.95,Wallet,Network Error,3,20,0.0809459157789009,6548.98,0,15,0.7391304347826086
602,1185.4,NetBanking,Technical Error,3,10,0.4244257214395062,11242.07,0,60,0.6748166259168704
603,7112.48,UPI,Network Error,0,15,0.0549254231163943,5124.14,0,15,0.7391304347826086
604,11563.84,UPI,Insufficient Funds,3,0,0.6972685098922164,50982.03,0,1440,0.5732984293193717
605,4507.22,UPI,Network Error,4,18,0.9592434679225742,5494.8,0,15,0.7391304347826086
606,19473.23,Card,Technical Error,3,7,0.6587588076481317,3706.85,1,60,0.6748166259168704
607,1375.0,Card,Insufficient Funds,0,18,0.2753904497508536,6907.27,1,1440,0.5732984293193717
608,858.64,UPI,Insufficient Funds,1,22,0.1817023875376034,5479.28,0,1440,0.5732984293193717
609,503.35,Card,Insufficient Funds,3,15,0.2327835713000898,7541.53,0,1440,0.5732984293193717
610,13306.98,Card,Technical Error,3,2,0.2216100031681215,19974.46,1,60,0.6748166259168704
611,5735.13,UPI,Network Error,1,1,0.3138305060445157,9201.03,1,15,0.7391304347826086
612,2819.78,NetBanking,Network Error,4,11,0.0973466781281449,4483.82,0,15,0.7391304347826086
613,3944.07,Card,Insufficient Funds,0,9,0.8957190576464352,4215.2,0,1440,0.5732984293193717
614,967.3,UPI,Bank Declined,1,21,0.8851204953295078,4740.54,1,360,0.3333333333333333
615,34397.94,Card,Expired Card,0,1,0.615236253568195,1159.14,0,360,0.13221153846153846
616,3392.16,UPI,Insufficient Funds,1,20,0.0619203668730251,20009.76,0,1440,0.5732984293193717
617,3325.56,Card,Expired Card,2,4,0.8040007407217661,15019.39,1,360,0.13221153846153846
618,6159.6,Wallet,Network Error,4,4,0.0617885837382453,38482.78,0,15,0.7391304347826086
619,4822.31,NetBanking,Insufficient Funds,2,5,0.1064212237631317,11857.47,0,1440,0.5732984293193717
620,3728.96,UPI,Bank Declined,1,2,0.3252963926442701,1796.33,1,360,0.3333333333333333
621,1352.25,UPI,Expired Card,1,9,0.4314703176655602,9432.61,1,360,0.13221153846153846
622,4776.52,UPI,Bank Declined,0,4,0.3538889567153191,9743.96,0,360,0.3333333333333333
623,19575.31,Card,Technical Error,1,23,0.1652297809783639,17013.84,0,60,0.6748166259168704
624,11446.28,UPI,Bank Declined,0,19,0.1121297176817741,48917.32,1,360,0.3333333333333333
625,14664.53,Card,Network Error,0,4,0.8594152267044165,2356.66,1,15,0.7391304347826086
626,1787.88,UPI,Technical Error,1,14,0.363181225951928,14283.89,0,60,0.6748166259168704
627,1108.09,UPI,Expired Card,0,16,0.2185993781115085,6847.69,1,360,0.13221153846153846
628,2628.62,UPI,Bank Declined,4,16,0.4869913566233754,105729.17,0,360,0.3333333333333333
629,3151.79,Wallet,Network Error,2,23,0.0368234005379517,19574.18,1,15,0.7391304347826086
630,8903.43,Card,Insufficient Funds,1,17,0.6002811823322504,6229.95,1,1440,0.5732984293193717
631,548.69,UPI,Bank Declined,0,9,0.2484895868495981,31549.47,1,360,0.3333333333333333
632,13760.4,UPI,Bank Declined,0,22,0.5981964141313244,6337.83,0,360,0.3333333333333333
633,2545.27,Card,Insufficient Funds,0,6,0.614125164445869,15998.5,1,1440,0.5732984293193717
634,1945.2,UPI,Bank Declined,0,10,0.8092241913586461,5507.77,1,360,0.3333333333333333
635,1083.44,Card,Bank Declined,4,13,0.2299047556094738,8731.11,0,360,0.3333333333333333
636,569.72,NetBanking,Expired Card,1,8,0.4634646386192802,28954.91,0,360,0.13221153846153846
637,6789.76,Card,Network Error,1,16,0.9618873381917876,5614.9,0,15,0.7391304347826086
638,3207.73,Card,Bank Declined,4,1,0.7271248440846201,389.38,0,360,0.3333333333333333
639,820.6,Card,Expired Card,4,16,0.9753438080175584,3804.62,0,360,0.13221153846153846
640,816.41,NetBanking,Insufficient Funds,4,16,0.927365713077104,35708.51,0,1440,0.5732984293193717
641,2130.72,NetBanking,Bank Declined,1,19,0.610748596806432,39544.63,1,360,0.3333333333333333
642,15819.86,Card,Network Error,3,23,0.2639303558821434,3959.14,0,15,0.7391304347826086
643,2299.41,UPI,Insufficient Funds,2,9,0.7569241566624166,1646.38,1,1440,0.5732984293193717
644,663.05,UPI,Technical Error,4,23,0.6981192458122928,5077.28,0,60,0.6748166259168704
645,2331.48,UPI,Insufficient Funds,4,11,0.5888901203573977,21293.08,0,1440,0.5732984293193717
646,2269.41,Card,Insufficient Funds,1,11,0.697829228491301,6508.31,1,1440,0.5732984293193717
647,200.96,Card,Insufficient Funds,1,14,0.613586414545251,1107.89,1,1440,0.5732984293193717
648,2823.42,UPI,Expired Card,2,8,0.5193790230728464,14289.14,0,360,0.13221153846153846
649,2366.26,UPI,Network Error,0,17,0.4159554816833432,22746.45,0,15,0.7391304347826086
650,5980.18,UPI,Network Error,1,15,0.0447083745774404,39454.49,0,15,0.7391304347826086
651,18938.57,NetBanking,Network Error,2,6,0.8656879191031811,1031.1,0,15,0.7391304347826086
652,9196.38,Card,Bank Declined,1,13,0.8655405825997458,25461.95,1,360,0.3333333333333333
653,2278.13,Card,Network Error,1,3,0.5940473199689221,9762.58,1,15,0.7391304347826086
654,985.82,UPI,Bank Declined,1,2,0.2678843051581541,4187.35,0,360,0.3333333333333333
655,39079.75,Card,Insufficient Funds,3,11,0.0281310440388924,1559.84,0,1440,0.5732984293193717
656,3162.82,UPI,Network Error,3,15,0.0014288041669742,1267.43,1,15,0.7391304347826086
657,3022.77,Card,Insufficient Funds,4,3,0.0729073897225388,3758.66,0,1440,0.5732984293193717
658,2909.9,UPI,Insufficient Funds,3,3,0.359886326351165,3586.0,0,1440,0.5732984293193717
659,3633.98,UPI,Technical Error,2,2,0.1883959459970777,7285.99,0,60,0.6748166259168704
660,2580.24,UPI,Network Error,1,8,0.2650580856375235,35621.69,0,15,0.7391304347826086
661,1679.65,UPI,Network Error,3,23,0.699660377304932,7552.62,0,15,0.7391304347826086
662,1725.27,Wallet,Bank Declined,1,13,0.9591497743591576,1733.49,1,360,0.3333333333333333
663,2884.9,UPI,Bank Declined,0,11,0.2067758430200325,2926.55,0,360,0.3333333333333333
664,1731.21,UPI,Network Error,4,9,0.4656439341364895,11328.97,0,15,0.7391304347826086
665,1461.41,Card,Technical Error,3,13,0.9914794014994104,3818.15,1,60,0.6748166259168704
666,3315.72,NetBanking,Network Error,1,11,0.9316743982341787,7212.46,0,15,0.7391304347826086
667,2310.05,UPI,Expired Card,0,11,0.3523163030292312,25679.21,1,360,0.13221153846153846
668,13413.18,Card,Expired Card,4,1,0.3196890467980832,15517.24,0,360,0.13221153846153846
669,210.4,NetBanking,Bank Declined,4,18,0.242170640337248,4680.8,0,360,0.3333333333333333
670,8879.56,UPI,Technical Error,0,12,0.1554028498290889,3036.18,1,60,0.6748166259168704
671,10363.91,UPI,Network Error,3,9,0.4600520791287783,58066.58,0,15,0.7391304347826086
672,374.88,UPI,Network Error,3,22,0.3411205134067475,4022.08,0,15,0.7391304347826086
673,2116.06,NetBanking,Insufficient Funds,1,20,0.7448375938703949,88551.98,1,1440,0.5732984293193717
674,2056.09,UPI,Network Error,2,0,0.2368665038305111,40915.97,0,15,0.7391304347826086
675,729.59,UPI,Expired Card,1,0,0.7363322390200491,7408.23,1,360,0.13221153846153846
676,1369.48,Card,Technical Error,1,7,0.2881465859819744,2392.64,1,60,0.6748166259168704
677,981.84,Card,Technical Error,1,5,0.5927287846475592,8421.0,0,60,0.6748166259168704
678,17193.22,UPI,Insufficient Funds,0,19,0.6384300963947311,30245.53,0,1440,0.5732984293193717
679,7598.29,Card,Bank Declined,4,2,0.6717814255003328,5541.46,0,360,0.3333333333333333
680,10631.27,UPI,Insufficient Funds,4,12,0.1753389860372617,2170.17,0,1440,0.5732984293193717
681,6134.43,UPI,Bank Declined,2,11,0.2827113697216943,4633.1,1,360,0.3333333333333333
682,963.86,Card,Network Error,3,19,0.2461156854052332,11971.04,1,15,0.7391304347826086
683,1764.25,NetBanking,Bank Declined,1,15,0.5761604110154803,12980.19,1,360,0.3333333333333333
684,4862.82,UPI,Network Error,0,10,0.0757464022713668,8790.95,0,15,0.7391304347826086
685,878.2,NetBanking,Bank Declined,0,23,0.5182564499608501,5083.95,1,360,0.3333333333333333
686,6081.45,Card,Bank Declined,1,3,0.0874670556430418,7170.51,1,360,0.3333333333333333
687,2344.14,UPI,Insufficient Funds,0,7,0.3370559899331138,5114.27,0,1440,0.5732984293193717
688,2049.15,Card,Technical Error,0,6,0.6867060929511154,9276.63,0,60,0.6748166259168704
689,6069.07,UPI,Insufficient Funds,1,15,0.4125640550117687,10537.79,1,1440,0.5732984293193717
690,4648.33,Wallet,Insufficient Funds,2,11,0.2803418393822278,6350.02,0,1440,0.5732984293193717
691,2077.74,NetBanking,Technical Error,0,5,0.6158571758990344,3489.71,1,60,0.6748166259168704
692,9502.69,UPI,Expired Card,4,22,0.7402691124821116,28311.34,0,360,0.13221153846153846
693,1011.24,UPI,Technical Error,4,5,0.2545849347725962,10916.29,1,60,0.6748166259168704
694,5518.91,UPI,Insufficient Funds,4,10,0.2993999010958772,16588.94,0,1440,0.5732984293193717
695,5394.32,UPI,Insufficient Funds,1,11,0.6402939169510861,3858.14,0,1440,0.5732984293193717
696,2187.37,UPI,Expired Card,4,15,0.9652232601805852,7406.95,0,360,0.13221153846153846
697,4130.41,UPI,Technical Error,3,21,0.2138715366697756,3778.01,0,60,0.6748166259168704
698,853.11,Card,Network Error,0,15,0.6542476357112096,33335.0,1,15,0.7391304347826086
699,7510.27,UPI,Insufficient Funds,2,22,0.906589841068388,2744.7,1,1440,0.5732984293193717
700,2477.73,NetBanking,Insufficient Funds,4,15,0.4619667650443613,2956.77,0,1440,0.5732984293193717
701,1767.42,NetBanking,Insufficient Funds,1,3,0.3168442264953246,8672.66,1,1440,0.5732984293193717
702,8510.1,UPI,Network Error,2,11,0.6668710652065414,2522.28,0,15,0.7391304347826086
703,1473.88,NetBanking,Insufficient Funds,1,4,0.0314318064807862,33271.39,0,1440,0.5732984293193717
704,728.9,UPI,Expired Card,2,8,0.360160550533374,1978.59,1,360,0.13221153846153846
705,628.52,UPI,Insufficient Funds,2,17,0.2579740268171135,6388.94,1,1440,0.5732984293193717
706,5464.4,Card,Technical Error,0,8,0.2246217027784279,5339.34,0,60,0.6748166259168704
707,828.46,UPI,Insufficient Funds,2,15,0.1797592635269632,10945.86,0,1440,0.5732984293193717
708,17236.67,Card,Network Error,3,20,0.7370633015859539,3632.72,1,15,0.7391304347826086
709,371.69,NetBanking,Insufficient Funds,3,0,0.9550997953259645,10483.55,0,1440,0.5732984293193717
710,16259.89,Wallet,Technical Error,3,22,0.3847706453219428,3425.58,1,60,0.6748166259168704
711,3681.29,Card,Network Error,1,4,0.0491033069080409,2953.23,1,15,0.7391304347826086
712,2706.16,Card,Insufficient Funds,0,18,0.7189118136725778,6463.8,1,1440,0.5732984293193717
713,1728.62,UPI,Technical Error,1,2,0.5382043344635895,7299.07,1,60,0.6748166259168704
714,4443.23,UPI,Network Error,4,0,0.723644613845808,6119.95,1,15,0.7391304347826086
715,2870.86,Card,Expired Card,3,22,0.6479041641989064,5499.03,0,360,0.13221153846153846
716,8984.91,UPI,Expired Card,0,13,0.9054359809634768,31714.11,1,360,0.13221153846153846
717,3341.68,UPI,Expired Card,3,17,0.1404401927269174,10956.8,0,360,0.13221153846153846
718,3464.42,UPI,Insufficient Funds,0,7,0.1691618452597415,10344.28,0,1440,0.5732984293193717
719,2072.24,Card,Insufficient Funds,1,13,0.341569224023137,23717.05,0,1440,0.5732984293193717
720,2815.95,UPI,Expired Card,1,19,0.4913888159974527,2079.35,1,360,0.13221153846153846
721,4055.39,Card,Bank Declined,3,19,0.9257137810077208,64779.1,0,360,0.3333333333333333
722,539.06,UPI,Insufficient Funds,2,12,0.9069642293499606,1511.55,0,1440,0.5732984293193717
723,774.19,UPI,Technical Error,0,20,0.8718721192693771,27761.8,0,60,0.6748166259168704
724,6268.32,UPI,Bank Declined,4,15,0.2225269339435919,1510.62,1,360,0.3333333333333333
725,3536.4,UPI,Technical Error,2,8,0.7296763772136856,7597.01,1,60,0.6748166259168704
726,2480.01,NetBanking,Technical Error,1,6,0.3834917440904594,4366.85,1,60,0.6748166259168704
727,3036.42,UPI,Technical Error,0,2,0.9311829275410805,37320.23,1,60,0.6748166259168704
728,4219.96,UPI,Bank Declined,2,19,0.2145358363785571,17518.78,1,360,0.3333333333333333
729,1737.57,Card,Bank Declined,4,0,0.1412579532039594,6079.94,0,360,0.3333333333333333
730,1368.81,UPI,Bank Declined,2,23,0.8423851746335128,13789.23,1,360,0.3333333333333333
731,3625.85,UPI,Bank Declined,4,7,0.7169075951190083,10741.04,0,360,0.3333333333333333
732,1120.61,UPI,Insufficient Funds,1,13,0.8214216782238299,16345.9,0,1440,0.5732984293193717
733,4483.92,Wallet,Bank Declined,0,12,0.1579433876781276,6656.22,0,360,0.3333333333333333
734,543.17,Card,Network Error,1,6,0.884792687749463,4047.23,1,15,0.7391304347826086
735,8342.81,UPI,Network Error,0,12,0.6776203566471365,924.03,1,15,0.7391304347826086
736,4781.92,UPI,Technical Error,2,21,0.6515608028985767,5741.64,1,60,0.6748166259168704
737,3850.78,UPI,Network Error,1,6,0.5825838630980549,9268.79,1,15,0.7391304347826086
738,7964.03,UPI,Insufficient Funds,0,19,0.7648764855911764,2978.86,0,1440,0.5732984293193717
739,15763.85,Card,Network Error,4,19,0.4156083138806236,7513.1,1,15,0.7391304347826086
740,8220.37,NetBanking,Technical Error,0,4,0.1328212459331672,24688.12,1,60,0.6748166259168704
741,473.01,UPI,Bank Declined,1,3,0.5392648664941966,8859.11,0,360,0.3333333333333333
742,829.17,NetBanking,Network Error,1,3,0.7481019577735623,3871.63,1,15,0.7391304347826086
743,1595.88,UPI,Insufficient Funds,2,5,0.1536474528876601,20397.97,1,1440,0.5732984293193717
744,3059.76,UPI,Bank Declined,4,13,0.2240206676112021,10089.24,0,360,0.3333333333333333
745,5002.33,UPI,Expired Card,0,2,0.6965456220661786,9803.12,0,360,0.13221153846153846
746,1442.68,UPI,Expired Card,1,2,0.2696509340972821,5277.61,0,360,0.13221153846153846
747,3593.09,NetBanking,Network Error,0,23,0.1699408605866009,2298.19,1,15,0.7391304347826086
748,1400.55,UPI,Technical Error,3,2,0.8893920773052985,10335.55,1,60,0.6748166259168704
749,1617.25,UPI,Technical Error,4,3,0.1608953560541556,11703.28,0,60,0.6748166259168704
750,730.21,Wallet,Expired Card,4,21,0.3441485790473426,3956.1,0,360,0.13221153846153846
751,1184.13,NetBanking,Bank Declined,3,8,0.4284302923985443,9470.29,0,360,0.3333333333333333
752,771.48,Card,Network Error,4,21,0.4761399855903964,20635.66,1,15,0.7391304347826086
753,1123.41,NetBanking,Bank Declined,3,15,0.3613099258204861,2932.91,0,360,0.3333333333333333
754,8549.62,UPI,Insufficient Funds,0,18,0.9125384993991308,12360.35,0,1440,0.5732984293193717
755,1153.55,NetBanking,Bank Declined,3,15,0.6586252211762547,7331.64,1,360,0.3333333333333333
756,41455.76,Card,Technical Error,2,11,0.3594946492227026,21160.17,0,60,0.6748166259168704
757,4882.04,NetBanking,Technical Error,3,5,0.3577197195376199,23794.65,0,60,0.6748166259168704
758,3586.16,Card,Technical Error,0,19,0.5029524991847476,8618.35,0,60,0.6748166259168704
759,1263.5,UPI,Insufficient Funds,4,20,0.0336632041696333,8082.35,0,1440,0.5732984293193717
760,6004.77,Card,Network Error,2,20,0.9266428388329596,6478.75,1,15,0.7391304347826086
761,1676.33,UPI,Insufficient Funds,3,2,0.2233093777140422,2811.97,0,1440,0.5732984293193717
762,3367.78,UPI,Insufficient Funds,0,20,0.6975925656888866,12013.7,1,1440,0.5732984293193717
763,38564.39,UPI,Expired Card,2,4,0.7777227470057301,8613.91,0,360,0.13221153846153846
764,2707.93,NetBanking,Bank Declined,2,6,0.8273830151873094,3806.78,1,360,0.3333333333333333
765,9407.6,UPI,Technical Error,2,4,0.1656423098675096,1134.02,0,60,0.6748166259168704
766,1475.61,Card,Insufficient Funds,3,8,0.5366930697557386,14053.17,0,1440,0.5732984293193717
767,2878.46,UPI,Bank Declined,0,14,0.0836743621398701,5675.48,0,360,0.3333333333333333
768,17514.78,Wallet,Network Error,0,20,0.8047923453135554,16062.66,0,15,0.7391304347826086
769,1592.46,UPI,Insufficient Funds,0,19,0.4864515339583904,2072.34,0,1440,0.5732984293193717
770,18259.64,Card,Bank Declined,1,5,0.1584890589234777,8705.64,0,360,0.3333333333333333
771,6049.63,NetBanking,Insufficient Funds,4,7,0.7186789456080637,7849.9,0,1440,0.5732984293193717
772,1698.56,UPI,Network Error,0,19,0.3311698487519778,6569.7,1,15,0.7391304347826086
773,5610.57,UPI,Expired Card,1,4,0.1145066037601075,39357.91,0,360,0.13221153846153846
774,7883.71,Card,Technical Error,1,16,0.4610738249936476,9517.75,1,60,0.6748166259168704
775,5551.43,NetBanking,Expired Card,2,9,0.2352465987097147,1435.3,1,360,0.13221153846153846
776,620.03,Card,Technical Error,4,0,0.9502218357374425,5427.68,1,60,0.6748166259168704
777,1440.67,UPI,Technical Error,2,15,0.3613616578067773,1614.15,0,60,0.6748166259168704
778,2327.34,NetBanking,Network Error,4,23,0.5724529051465,33368.04,0,15,0.7391304347826086
779,2767.13,UPI,Network Error,2,22,0.9483609984570618,10365.92,1,15,0.7391304347826086
780,5545.11,Card,Bank Declined,3,20,0.3937211865679606,6905.06,0,360,0.3333333333333333
781,3560.66,NetBanking,Technical Error,4,0,0.3581268737759554,1976.97,0,60,0.6748166259168704
782,784.19,UPI,Insufficient Funds,1,2,0.1624056403932759,9631.6,0,1440,0.5732984293193717
783,4359.87,Card,Insufficient Funds,1,5,0.9383035645657652,23131.84,1,1440,0.5732984293193717
784,5489.46,Card,Expired Card,4,16,0.8007447783462386,14640.28,0,360,0.13221153846153846
785,5217.59,NetBanking,Insufficient Funds,2,21,0.2210109890218921,14075.4,0,1440,0.5732984293193717
786,8784.82,UPI,Expired Card,3,1,0.3326744277483319,34003.41,0,360,0.13221153846153846
787,6863.15,UPI,Technical Error,3,4,0.9149117780819512,37361.69,1,60,0.6748166259168704
788,4718.19,NetBanking,Bank Declined,0,10,0.537279595807825,9028.48,1,360,0.3333333333333333
789,2778.97,UPI,Network Error,4,9,0.5563342866058799,14596.4,0,15,0.7391304347826086
790,566.25,UPI,Technical Error,3,14,0.6481444819513794,44965.12,1,60,0.6748166259168704
791,4580.75,Wallet,Insufficient Funds,2,17,0.7621638179077981,2968.24,0,1440,0.5732984293193717
792,3669.05,UPI,Technical Error,2,16,0.93928554566433,13068.95,1,60,0.6748166259168704
793,3911.12,Wallet,Technical Error,1,13,0.802225073470025,2915.81,1,60,0.6748166259168704
794,831.52,UPI,Insufficient Funds,3,12,0.9345491984640214,5576.36,0,1440,0.5732984293193717
795,1011.25,UPI,Insufficient Funds,3,19,0.8206097581522359,30886.94,0,1440,0.5732984293193717
796,8545.44,Card,Insufficient Funds,2,1,0.0464340606146663,3484.82,0,1440,0.5732984293193717
797,2865.35,Card,Insufficient Funds,1,11,0.1175346205369419,24111.51,1,1440,0.5732984293193717
798,5892.88,Card,Insufficient Funds,3,10,0.884892925646334,4414.76,1,1440,0.5732984293193717
799,3066.58,Card,Technical Error,2,18,0.027696449045257,24327.44,0,60,0.6748166259168704
800,3070.99,NetBanking,Bank Declined,1,11,0.7941746488199306,35008.16,0,360,0.3333333333333333
801,7618.11,UPI,Technical Error,1,3,0.8498437319035123,3273.31,1,60,0.6748166259168704
802,1779.26,UPI,Bank Declined,2,9,0.4154645620824524,15335.75,1,360,0.3333333333333333
803,3281.71,UPI,Bank Declined,1,11,0.3548547528232197,24576.04,0,360,0.3333333333333333
804,1877.55,Card,Network Error,1,6,0.1944042191180496,5257.33,0,15,0.7391304347826086
805,1930.44,UPI,Technical Error,0,22,0.0489188716623629,14309.74,0,60,0.6748166259168704
806,2188.19,UPI,Network Error,1,5,0.7453829563109936,2451.87,1,15,0.7391304347826086
807,3722.44,UPI,Bank Declined,3,7,0.0737270844473866,72509.46,0,360,0.3333333333333333
808,1846.88,UPI,Technical Error,1,10,0.9446696280089208,3846.95,1,60,0.6748166259168704
809,10464.63,UPI,Bank Declined,3,5,0.2967434627750619,6072.22,0,360,0.3333333333333333
810,1218.52,Card,Insufficient Funds,2,20,0.7942443175942318,7093.54,1,1440,0.5732984293193717
811,2472.85,UPI,Bank Declined,1,2,0.0596826510368107,8792.77,0,360,0.3333333333333333
812,1920.36,NetBanking,Technical Error,2,20,0.536278684651872,12681.75,1,60,0.6748166259168704
813,12669.82,Card,Insufficient Funds,4,19,0.349099537090549,12476.38,0,1440,0.5732984293193717
814,3628.43,UPI,Network Error,1,18,0.0300011051781368,2670.56,0,15,0.7391304347826086
815,8365.28,Card,Network Error,2,0,0.6557993544091716,2324.42,0,15,0.7391304347826086
816,674.82,UPI,Expired Card,4,23,0.9431627209084948,44281.65,1,360,0.13221153846153846
817,3893.45,Card,Bank Declined,3,3,0.0107527672030657,25791.3,0,360,0.3333333333333333
818,7256.34,Wallet,Bank Declined,3,18,0.2704369261802404,2203.18,0,360,0.3333333333333333
819,3236.62,Card,Bank Declined,3,19,0.7036057426975649,12040.99,0,360,0.3333333333333333
820,8651.43,Card,Bank Declined,3,16,0.8712537240416298,18262.32,1,360,0.3333333333333333
821,1777.05,UPI,Technical Error,3,21,0.1907791735000781,63792.0,1,60,0.6748166259168704
822,12201.91,UPI,Network Error,0,18,0.0707167845387688,5039.95,1,15,0.7391304347826086
823,29699.88,NetBanking,Technical Error,2,23,0.0086414003370708,22507.07,1,60,0.6748166259168704
824,2073.85,UPI,Technical Error,4,13,0.2152064216561842,16758.91,0,60,0.6748166259168704
825,1909.31,UPI,Expired Card,4,9,0.0713172920542475,4070.78,1,360,0.13221153846153846
826,12751.25,UPI,Bank Declined,1,20,0.3593820891025979,5741.6,1,360,0.3333333333333333
827,14466.23,Card,Expired Card,2,8,0.4401257749538468,3822.66,0,360,0.13221153846153846
828,1767.18,UPI,Insufficient Funds,0,15,0.4799238058822062,11621.65,0,1440,0.5732984293193717
829,1958.26,NetBanking,Technical Error,0,14,0.1423293102446076,1727.81,0,60,0.6748166259168704
830,2248.94,UPI,Network Error,2,15,0.4639880488265895,6516.01,0,15,0.7391304347826086
831,777.08,UPI,Technical Error,3,17,0.009051641755863,5667.61,0,60,0.6748166259168704
832,1189.57,Card,Bank Declined,3,20,0.2394210881220456,1049.87,0,360,0.3333333333333333
833,1092.1,UPI,Technical Error,2,22,0.3690860493093199,11031.38,1,60,0.6748166259168704
834,1383.27,Card,Expired Card,4,22,0.1183515759435666,15953.08,0,360,0.13221153846153846
835,2879.34,UPI,Technical Error,3,9,0.8140045973173174,1902.11,0,60,0.6748166259168704
836,3767.68,UPI,Technical Error,1,2,0.2012123923081541,8124.67,0,60,0.6748166259168704
837,14051.73,UPI,Insufficient Funds,0,6,0.7548897116462678,2046.65,1,1440,0.5732984293193717
838,1098.44,NetBanking,Insufficient Funds,3,6,0.4738930394558275,9155.94,0,1440,0.5732984293193717
839,7977.04,Card,Expired Card,4,19,0.4797430931451644,26087.11,0,360,0.13221153846153846
840,2406.7,Card,Network Error,3,10,0.6451943361056267,4876.93,1,15,0.7391304347826086
841,2837.1,UPI,Network Error,3,22,0.0442777116329987,6039.36,0,15,0.7391304347826086
842,5853.64,Card,Bank Declined,0,23,0.0787593400001428,67084.86,0,360,0.3333333333333333
843,969.98,UPI,Insufficient Funds,1,2,0.3268434897725141,3846.98,0,1440,0.5732984293193717
844,4369.53,NetBanking,Bank Declined,1,17,0.4168225005017222,3179.42,0,360,0.3333333333333333
845,3520.83,Card,Bank Declined,4,11,0.4299407971948197,8060.73,0,360,0.3333333333333333
846,4877.81,Card,Insufficient Funds,2,22,0.676887130825468,90810.89,1,1440,0.5732984293193717
847,3980.52,UPI,Insufficient Funds,2,16,0.0007050118361522,10439.83,0,1440,0.5732984293193717
848,34727.95,Card,Network Error,2,8,0.9591050920796886,4196.94,1,15,0.7391304347826086
849,1575.39,UPI,Network Error,4,4,0.1744874109769448,14703.28,0,15,0.7391304347826086
850,1752.86,NetBanking,Insufficient Funds,3,17,0.2486316763052367,17069.29,0,1440,0.5732984293193717
851,1598.56,UPI,Network Error,1,22,0.9056271845251634,14864.31,1,15,0.7391304347826086
852,1710.47,UPI,Expired Card,1,8,0.0054914008695522,17724.37,1,360,0.13221153846153846
853,1575.95,UPI,Bank Declined,3,12,0.991306081558954,20660.95,1,360,0.3333333333333333
854,9789.02,UPI,Technical Error,1,2,0.0359573356271033,7125.54,1,60,0.6748166259168704
855,12338.8,UPI,Expired Card,1,3,0.1205455194935596,7125.54,1,360,0.13221153846153846
856,1684.55,NetBanking,Insufficient Funds,2,17,0.2401067125488881,18789.13,0,1440,0.5732984293193717
857,1296.79,Card,Insufficient Funds,2,19,0.4387216401129074,703.27,0,1440,0.5732984293193717
858,4776.27,NetBanking,Bank Declined,0,20,0.5184515337155923,606.43,1,360,0.3333333333333333
859,1716.04,NetBanking,Network Error,0,14,0.1047184711686647,4457.62,1,15,0.7391304347826086
860,5613.51,UPI,Bank Declined,1,19,0.0736738986210289,5749.4,0,360,0.3333333333333333
861,3651.61,Card,Bank Declined,2,22,0.031859036405768,16224.49,0,360,0.3333333333333333
862,654.75,UPI,Network Error,0,5,0.2567507006742031,5012.85,0,15,0.7391304347826086
863,14009.7,NetBanking,Insufficient Funds,0,8,0.9215329735952424,26161.25,1,1440,0.5732984293193717
864,17959.56,UPI,Expired Card,2,10,0.3898425188879031,9359.05,0,360,0.13221153846153846
865,1615.2,UPI,Insufficient Funds,0,12,0.7640073920945493,3714.04,0,1440,0.5732984293193717
866,2022.92,UPI,Expired Card,3,3,0.1901881945389507,28663.38,0,360,0.13221153846153846
867,3967.4,UPI,Insufficient Funds,3,14,0.0646792257266042,10693.14,0,1440,0.5732984293193717
868,4164.94,UPI,Insufficient Funds,2,16,0.5542797884836628,2211.79,0,1440,0.5732984293193717
869,5759.14,UPI,Insufficient Funds,2,11,0.8220924003705019,17409.59,1,1440,0.5732984293193717
870,22252.39,Card,Expired Card,0,5,0.898459916663545,17392.54,0,360,0.13221153846153846
871,2497.52,NetBanking,Insufficient Funds,1,6,0.5462046035351009,2259.69,1,1440,0.5732984293193717
872,1341.71,UPI,Network Error,4,16,0.294032284031031,9020.4,0,15,0.7391304347826086
873,750.46,UPI,Technical Error,3,10,0.1095117452372608,14835.4,0,60,0.6748166259168704
